label,Hf,Th,U,Y,Ti,Nb,Ta,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,REE,T (¡æ),Th/U,Hf/Y,Yb/Dy,EuN/EuN*,Ce/Nd,CeN/CeN*,¡÷FMQ,(EuN/EuN*)/Y
¢ó,9410,267,531,485,1.8,1.3,0.6,0.03,19.6,0.03,0.75,1.8,0.7,8.2,2.9,37,16,84,22,222,50,466,634,0.5,19,5.9,0.56,26,147,2.99,0.00116
¢ó,8953,716,1206,1010,4.3,4.2,1.8,0.03,39.7,0.09,1.57,3,1.7,18.3,7,89,33,165,41,400,83,881,702,0.59,9,4.5,0.71,25,111,4.07,0.000701
¢ó,9331,247,383,482,4.8,2.1,0.8,0.03,21.6,0.03,0.61,1.6,0.6,8.8,3.1,38,15,80,20,194,45,429,711,0.65,19,5.2,0.48,35,212,6.77,0.000992
¢ó,10454,439,719,685,2,2.4,1.1,0.06,31.1,0.05,0.75,1.7,0.8,10.4,3.9,52,21,113,29,288,65,617,638,0.61,15,5.6,0.54,41,224,4.74,0.000785
¢ó,10557,379,689,662,2,1.9,0.9,0.05,24.1,0.05,1.13,2,0.9,11.2,4,55,21,110,29,277,65,600,641,0.55,16,5.1,0.59,21,88,1.3,0.000897
¢ó,10291,304,641,613,1.6,2,0.9,0.03,22.5,0.04,0.64,1.3,0.7,8.5,3.6,46,19,103,27,274,61,568,621,0.47,17,6,0.67,35,168,3.08,0.001095
¢ó,9752,341,605,385,2.8,1.8,0.9,0.11,23.4,0.07,0.54,1.5,0.6,7,2.6,32,12,62,17,159,37,355,667,0.56,25,4.9,0.59,43,273,6.41,0.001543
¢ó,10172,473,886,871,2.8,3.7,1.6,0.03,37.9,0.03,0.84,1.9,0.9,13.2,5,69,28,148,38,358,79,781,668,0.53,12,5.2,0.52,45,235,5.86,0.000598
¢ó,9641,275,406,552,1.3,1.3,0.6,0.08,16.6,0.09,1.58,3,1.1,11.3,3.9,46,18,87,22,214,48,472,609,0.68,17,4.7,0.57,10,46,-2.24,0.001035
¢ó,10359,836,1340,1282,3,5.7,2.7,0.03,64.8,0.06,1.22,2.7,1.1,18.4,7.3,102,40,212,56,514,112,1132,672,0.62,8,5,0.46,53,272,6.54,0.00036
¢ó,10384,731,1080,1048,1.9,4.2,1.7,0.03,55,0.05,1.31,2.3,1,15.6,6,84,33,173,45,432,94,942,634,0.68,10,5.1,0.51,42,171,3.59,0.000483
¢ó,9554,406,625,664,2.4,2.7,1.3,0.03,26.5,0.04,0.85,2,0.8,10.5,3.9,54,21,108,28,271,62,589,654,0.65,14,5.1,0.55,31,168,4.15,0.000834
¢ó,7727,83,264,600,1.5,2.3,0.6,0.05,14,0.03,0.61,1.4,0.7,8.1,3.3,44,18,101,27,280,64,562,619,0.31,13,6.4,0.64,23,123,1.82,0.001074
¢ó,9024,210,827,1490,1.5,5.9,1.8,0.03,18,0.05,1.6,3.5,1.4,21,8.1,111,45,239,65,629,134,1277,619,0.25,6,5.7,0.5,11,57,-1.04,0.000335
¢ó,8146,47,131,304,1.5,1.2,0.5,0.03,9.6,0.03,0.44,0.9,0.4,4.1,1.6,22,9,49,14,153,34,298,619,0.36,27,7,0.57,22,100,1.07,0.001864
¢ó,8264,148,143,802,18,1.7,0.6,0.03,14,0.15,2.5,5.9,1.1,25,7.4,84,27,117,26,230,39,579,843,1.03,10,2.7,0.28,6,31,2.84,0.000345
¢ó,8427,64,106,285,23,1.4,0.6,0.03,12,0.05,0.62,1.6,0.3,6.1,2.1,26,9,42,10,88,17,215,871,0.6,30,3.4,0.29,19,116,8.45,0.00103
¢ó,9753,314,419,861,11,3.4,1.7,0.03,29,0.09,1.4,3.2,0.7,17,6.3,76,28,128,32,276,51,649,790,0.75,11,3.6,0.28,21,110,6.4,0.000327
¢ó,8610,76,438,833,2.1,4.5,1.4,0.04,12,0.02,0.44,1.2,0.6,9.6,3.9,60,25,141,40,414,86,794,644,0.17,10,6.9,0.54,27,173,3.96,0.000649
¢ó,9396,179,368,394,1.8,1.5,0.7,0.03,13.9,0.02,0.64,1.2,0.6,6.5,2.3,33,13,69,19,196,43,397,634,0.48,24,5.9,0.66,22,96,1.41,0.00168
¢ó,8913,202,368,414,2.1,2.1,0.9,0.03,20.3,0.05,0.83,1.5,0.6,7.5,2.7,35,14,72,19,195,41,409,642,0.55,22,5.6,0.58,24,102,1.9,0.001395
¢ó,8837,421,622,688,2.2,2.3,1.1,0.06,25.8,0.11,1.41,2.4,1.1,12.7,4.3,57,22,118,31,306,64,647,646,0.68,13,5.4,0.64,18,72,0.7,0.000924
¢ó,9283,193,391,412,2.4,1.5,1,0.03,16.1,0.04,0.54,1.1,0.4,7,2.2,32,13,72,20,200,44,409,655,0.49,23,6.3,0.48,30,136,3.41,0.001175
¢ó,9274,249,534,535,4.2,2.3,1.3,0.03,20.8,0.04,0.53,1.7,0.6,8.4,2.9,42,17,95,26,262,57,533,701,0.47,17,6.3,0.5,39,296,7.72,0.000934
¢ó,8748,382,595,599,2,2.3,1,0.06,23.1,0.04,1.11,2,0.9,9.9,3.6,52,20,103,28,262,59,564,641,0.64,15,5.1,0.63,21,86,1.25,0.001049
¢ó,9272,244,453,485,1.3,1.6,0.8,0.03,18.1,0.05,0.7,1.8,0.7,8.8,3,41,16,86,23,237,51,487,609,0.54,19,5.8,0.53,26,151,2.24,0.001093
¢ó,9056,140,299,329,1.3,1.2,0.7,0.03,12.6,0.04,0.38,1.1,0.3,4.7,1.8,27,11,57,16,167,37,336,609,0.47,27,6.2,0.38,33,217,3.61,0.00116
¢ó,9003,150,319,355,1.4,1.1,0.5,0.03,11.5,0.02,0.56,1.4,0.6,5.6,2.2,29,12,64,17,181,38,363,614,0.47,25,6.2,0.7,21,116,1.46,0.001956
¢ó,9073,243,462,447,2,1.8,1,0.03,19.3,0.04,0.55,1.2,0.6,6.5,2.5,38,16,78,22,223,46,453,642,0.53,20,5.9,0.69,35,181,4.06,0.001533
¢ó,9438,307,511,361,2.5,1.4,0.8,0.03,19.3,0.03,0.87,1.3,0.7,7,2.4,31,12,62,17,171,36,361,657,0.6,26,5.5,0.66,22,79,1.43,0.001839
¢ó,8547,184,368,408,1.4,1.3,0.8,0.03,13.6,0.03,0.35,1.4,0.5,6.7,2.3,34,13,72,20,201,44,408,616,0.5,21,5.9,0.54,39,357,5.71,0.001329
¢ó,9468,118,283,321,2.2,1,0.5,0.03,10.9,0.02,0.37,1,0.4,5.5,2,25,11,57,15,160,36,325,646,0.42,29,6.4,0.59,29,176,4.08,0.001837
¢ó,9041,373,546,401,3.3,1.5,1,0.03,21.2,0.06,1.1,1.5,0.8,6.9,2.8,35,13,67,18,174,37,378,679,0.68,23,4.9,0.71,19,62,1.2,0.001773
¢ó,8972,303,554,605,2.2,2.2,1.2,0.08,23.7,0.1,0.84,1.7,0.8,9,3.5,49,19,103,27,272,57,567,646,0.55,15,5.6,0.62,28,133,3.04,0.001031
¢ó,9006,513,810,814,2.8,3,1.6,0.03,35.1,0.06,1.25,2.6,1.1,13.8,5.1,69,27,145,36,362,77,774,667,0.63,11,5.2,0.58,28,136,3.78,0.000716
¢ó,9090,177,390,411,1.6,1.6,0.7,0.03,15.1,0.03,0.4,1.2,0.5,6.3,2.4,33,13,72,19,205,44,412,624,0.46,22,6.2,0.61,38,255,4.74,0.001486
¢ó,8999,250,451,472,1.8,1.9,1,0.03,19.7,0.02,0.76,1.5,0.6,7.3,2.8,38,15,83,22,228,50,469,632,0.55,19,6,0.55,26,119,2.15,0.001175
¢ó,7882,592,690,683,2.9,2.5,1.1,0.03,30,0.05,1.1,2.3,0.9,13,4,56,22,107,28,274,59,597,669,0.86,12,4.9,0.53,27,133,3.77,0.000769
¢ó,7930,320,496,545,2.9,1.9,0.8,0.03,22,0.04,0.7,1.4,0.7,9.1,3.3,42,17,85,23,229,51,484,669,0.65,15,5.5,0.59,31,146,4.14,0.001084
¢ó,8022,318,494,570,3.2,2.2,0.9,0.03,23,0.03,0.72,1.7,0.6,8.7,3.2,44,18,96,25,262,57,540,677,0.64,14,6,0.51,32,176,5.07,0.000893
¢ó,8315,114,231,302,1.5,1,0.4,0.03,8.8,0.05,0.42,1,0.5,5.6,1.9,23,10,50,13,141,32,287,619,0.49,28,6.1,0.69,21,114,1.54,0.00229
¢ó,8607,144,285,335,1.8,1.1,0.5,0.03,12,0.02,0.29,1.1,0.4,4.8,1.9,26,11,57,16,167,36,334,632,0.51,26,6.4,0.56,41,366,6.38,0.001668
¢ó,8233,430,488,601,1.5,2.1,1,0.08,24,0.06,1.2,2,0.8,11,3.9,48,19,96,26,250,54,536,619,0.88,14,5.2,0.51,20,78,0.1,0.000857
¢ó,8359,157,299,374,1.5,1.2,0.6,0.03,12,0.04,0.52,1.2,0.5,6.1,2,29,12,63,18,185,41,370,619,0.53,22,6.4,0.53,23,124,1.86,0.00142
¢ó,8487,255,363,439,2.9,1.6,0.9,0.1,16,0.14,1.1,1.7,0.5,7.3,2.5,35,14,74,20,207,46,425,669,0.7,19,5.9,0.44,15,52,0.27,0.001008
¢ó,8633,272,515,547,1.3,2.1,1.1,0.03,20.4,0.06,0.92,1.7,0.8,8.2,3.1,42,17,97,25,260,54,531,609,0.53,16,6.2,0.65,22,93,0.43,0.001193
¢ó,9284,119,275,292,2.2,1.6,0.7,0.03,11.8,0.09,0.78,1.2,0.5,5.2,1.8,23,9,51,14,148,32,299,646,0.43,32,6.4,0.59,15,52,-0.49,0.00202
¢ó,9205,195,377,395,1.5,1.1,0.6,0.03,14.1,0.05,0.43,1.5,0.5,6.5,2.4,32,12,68,19,195,43,395,617,0.52,23,6,0.48,33,272,4.74,0.001205
¢ó,9148,454,747,717,3.1,2.7,1.5,0.03,29.9,0.05,1.37,2.4,1,12.1,4.7,61,24,123,32,319,67,678,676,0.61,13,5.2,0.57,22,90,2.5,0.000796
¢ó,9500,146,282,348,1.6,1,0.6,0.03,12.5,0.06,0.46,1.2,0.7,6.7,2.3,29,12,59,16,167,34,341,626,0.52,27,5.8,0.72,27,168,3.22,0.002081
¢ó,9407,255,496,473,1.6,1.7,0.9,0.03,20.9,0.05,0.79,1.5,0.6,7,2.9,38,15,85,23,237,50,482,625,0.51,20,6.2,0.57,26,114,1.75,0.001195
¢ó,9307,193,409,424,2.3,1.4,0.6,0.03,13.4,0.04,0.77,1,0.8,6.6,2.5,34,14,75,20,209,46,423,649,0.47,22,6.1,0.93,17,52,-0.37,0.002196
¢ó,9212,163,362,379,1.3,1.1,0.6,0.03,12.9,0.06,0.51,1.3,0.6,6.6,2.4,31,13,70,19,192,40,388,609,0.45,24,6.2,0.65,25,149,2.19,0.001708
¢ó,9173,282,502,321,3.7,1.5,0.7,0.12,20,0.06,0.86,1.4,0.5,6,2.4,29,11,55,15,150,29,320,689,0.56,29,5.2,0.55,23,87,2.8,0.001722
¢ó,8698,140,247,428,3.7,1,0.4,0.03,11.9,0.1,1.22,2,1,9.8,3.1,39,14,71,19,189,38,399,690,0.57,20,4.8,0.67,10,38,-0.29,0.001566
¢ó,9097,439,622,721,1.3,1.7,0.8,0.03,24.3,0.16,2.48,4.5,1.8,17,5.8,65,24,118,31,299,60,652,609,0.71,13,4.6,0.62,10,42,-2.58,0.000865
¢ó,8010,68,229,487,3.4,1.6,0.5,0.04,10,0.03,0.75,1.1,0.6,7.2,2.5,36,15,79,23,241,51,467,682,0.3,16,6.7,0.67,13,46,0.15,0.001383
¢ó,7887,344,221,544,3.1,2.7,0.9,0.37,15,0.28,2.2,2.4,0.7,8.6,3.1,42,16,90,24,255,56,516,675,1.56,14,6.1,0.44,7,17,-3.72,0.000816
¢ó,9697,257,963,1133,1.5,8.2,2.3,0.03,16,0.03,0.28,1.7,0.8,13,5.4,75,34,189,52,562,117,1066,619,0.27,9,7.5,0.52,57,808,8.9,0.000459
¢ó,9355,516,804,997,4.2,6.5,2,0.06,34,0.04,1,3.3,0.8,17,6.6,83,32,160,43,424,85,890,700,0.64,9,5.1,0.31,34,261,7.24,0.000315
¢ó,10541,162,727,1239,3.6,5.3,1.5,0.03,16,0.04,0.97,2.5,1,15.9,6.2,93,38,211,56,534,120,1094,687,0.22,9,5.7,0.47,17,97,3.13,0.000375
¢ó,9723,254,444,508,1.8,1.7,1,0.03,19.1,0.05,0.69,1.7,0.6,7.9,2.8,40,16,85,23,215,52,465,633,0.57,19,5.4,0.47,28,158,3.24,0.000924
¢ó,11180,511,1407,1144,3.7,10.4,3.6,0.03,25.2,0.07,0.97,3.5,0.9,21.1,7.7,100,38,178,45,405,84,909,688,0.36,10,4,0.31,26,216,6.18,0.000272
¢ó,12160,255,760,825,1.9,4.6,2.3,0.03,24.4,0.02,0.72,1.9,0.6,11,4.5,64,25,132,35,336,73,708,634,0.34,15,5.3,0.41,34,213,4.42,0.000497
¢ó,9237,51,96,353,10,1.5,0.6,0.03,12.3,0.04,0.52,1.4,0.4,7.4,2.4,30,12,56,14,123,25,284,781,0.53,26,4.1,0.34,24,145,7.21,0.000952
¢ó,11324,110,189,501,11.5,2.6,1.4,0.03,16.6,0.05,0.84,1.9,0.4,8.8,3.4,43,15,79,19,165,34,388,794,0.58,23,3.8,0.32,20,102,6.22,0.000648
¢ó,9343,66,213,519,2.5,1.9,0.8,0.03,13.5,0.02,0.56,1.2,0.6,7.7,3,41,16,88,24,233,55,482,656,0.31,18,5.7,0.54,24,124,3.12,0.001048
¢ó,9623,482,660,667,1.9,2.4,1.2,0.03,29,0.05,0.97,2.2,1,11.7,4.1,56,22,107,29,274,61,598,637,0.73,14,4.9,0.59,30,158,3.39,0.000884
¢ó,9919,235,512,508,2.1,2.6,1.1,0.16,15.2,0.17,1.56,1.7,0.6,7.8,2.9,41,16,87,23,214,51,463,642,0.46,20,5.2,0.49,10,25,-3.35,0.000971
¢ó,9441,95,347,642,3.2,2,0.7,0.03,12.1,0.03,0.8,2.4,0.8,11.6,3.9,52,21,110,30,285,64,595,676,0.27,15,5.5,0.48,15,106,3.13,0.000741
¢ó,10417,166,860,1491,3,8.2,2.2,0.03,19.7,0.02,0.53,2.3,1.1,16.7,7.3,110,48,262,71,670,148,1356,673,0.19,7,6.1,0.52,37,371,7.75,0.000352
¢ó,10795,103,338,511,7.1,2.7,1.1,0.08,14.1,0.03,0.53,1.3,0.6,7.3,2.9,41,16,85,23,209,45,446,747,0.3,21,5.1,0.58,27,147,6.39,0.001144
¢ô,8603,60,275,628,,,,0.01,15.7,0.02,0.48,1.6,0.8,9.5,3.5,49,21,105,27,333,64,630,,0.22,14,6.8,0.6,33,257,,0.00096
¢ô,9034,71,282,651,2,,,0,11.9,0.05,0.99,2.4,1.1,12.4,4.2,53,20,104,26,299,58,593,640,0.25,14,5.7,0.63,12,67,0.28,0.000966
¢ô,8968,56,246,564,2.9,,,0,14.8,0.03,0.46,1.4,0.7,8,2.9,41,18,93,24,298,59,561,667,0.23,16,7.2,0.66,32,227,5.72,0.001163
¢ô,9677,70,292,692,,,,0,17.2,0.04,0.63,1.8,0.9,9.8,3.7,49,21,116,30,349,70,669,,0.24,14,7.2,0.64,27,181,,0.000931
¢ô,9202,82,295,709,2.9,,,0.06,13.4,0.07,1.34,2.9,1.2,13.4,4.5,55,22,113,28,326,65,646,668,0.28,13,6,0.6,10,50,0.09,0.000844
¢ô,9262,77,293,738,,,,0,14.8,0.02,0.63,1.5,0.8,10.6,4,55,23,121,30,324,72,657,,0.26,13,5.9,0.66,23,126,,0.00089
¢ô,9689,114,357,662,,,,0.06,19.4,0.05,0.65,1.9,0.8,11.2,4,51,21,108,27,313,60,618,,0.32,15,6.1,0.56,30,196,,0.000845
¢ô,9515,107,327,625,3,,,0,16.7,0.03,0.53,1.6,0.8,9.7,3.6,46,19,100,25,301,57,581,671,0.33,15,6.5,0.66,31,214,5.61,0.001058
¢ô,9320,68,287,645,1.9,,,0.02,11,0.04,0.82,2.1,1,11.1,3.8,50,20,106,26,301,63,597,637,0.24,14,6,0.61,13,81,0.86,0.000943
¢ô,9202,96,299,859,,,,0,15.1,0.09,1.91,3.8,1.7,18,6,72,27,138,32,357,72,745,,0.32,11,5,0.64,8,37,,0.000743
¢ô,9358,62,271,654,3.1,,,0,12.7,0.02,0.47,1.4,0.7,9,3.4,46,20,106,28,323,66,616,673,0.23,14,7,0.6,27,184,5.11,0.000913
¢ô,9865,58,266,689,,,,0,12.1,0.02,0.5,1.2,0.7,9.1,3.5,47,20,111,29,329,69,632,,0.22,14,7,0.63,24,138,,0.000914
¢ô,9549,55,275,653,3,,,0,12.6,0.02,0.47,1.5,0.7,9.1,3.4,46,20,106,27,321,67,614,670,0.2,15,6.9,0.6,27,192,5.18,0.000912
¢ô,10070,74,290,660,,,,0,13.7,0.02,0.39,1.6,0.8,9.3,3.4,49,21,109,27,311,70,616,,0.25,15,6.4,0.64,35,341,,0.000971
¢ô,9707,144,409,749,3.4,,,0,18.6,0.02,0.77,1.9,1,11.2,4.3,56,22,115,30,329,68,658,682,0.35,13,5.9,0.68,24,141,4.4,0.000909
¢ô,9642,83,321,647,4,,,0.11,13.9,0.06,0.66,1.6,0.8,9.5,3.5,48,20,105,28,327,61,618,695,0.26,15,6.8,0.62,21,120,4.16,0.000963
¢ô,9666,110,333,896,1.8,,,0.01,21.2,0.05,0.83,2.2,1.1,13.8,4.9,65,27,141,34,391,85,788,633,0.33,11,6,0.59,26,156,3.19,0.000656
¢ô,9762,76,256,689,2.9,,,0.01,14.6,0.05,1.14,2.4,1.3,13.1,4.2,52,22,109,25,290,65,600,670,0.3,14,5.6,0.69,13,64,1.04,0.001005
¢ô,10353,97,311,605,2.7,,,0.05,15.9,0.03,0.58,1.5,0.8,9.9,3.2,47,20,101,23,277,62,561,662,0.31,17,5.9,0.67,28,164,4.34,0.001103
¢ô,9551,91,330,788,4.8,,,0.06,15.9,0.04,0.72,1.9,0.9,11.4,4.3,58,24,121,31,357,75,701,711,0.27,12,6.2,0.61,22,133,5.02,0.000768
¢ô,9928,91,307,753,,,,0.03,16,0.03,0.54,1.5,0.8,11.1,3.9,50,22,123,31,319,70,648,,0.3,13,6.4,0.62,30,198,,0.000825
¢ô,9745,104,362,812,2.7,,,0.01,18.6,0.03,0.59,1.6,0.9,11.8,4.3,56,24,134,33,358,77,720,663,0.29,12,6.5,0.67,31,197,5.05,0.000823
¢ô,9880,85,480,793,,,,0,10.1,0.04,1.09,2.7,1,14.2,4.6,63,27,135,31,349,72,711,,0.18,12,5.5,0.5,9,53,,0.000631
¢ô,9969,201,449,777,2.5,,,0.01,21.3,0.03,0.85,2,1,12.5,4.6,57,23,124,31,329,72,679,658,0.45,13,5.8,0.62,25,142,3.66,0.000803
¢ô,9612,104,372,773,,,,0,16.2,0.03,0.58,1.9,0.9,11.2,4.2,58,25,125,32,381,78,733,,0.28,12,6.6,0.59,28,211,,0.000759
¢ô,10363,62,237,607,2.6,,,0.09,12.9,0.04,0.69,1.3,0.7,9.1,3.3,43,18,101,24,264,60,537,660,0.26,17,6.2,0.62,19,80,1.56,0.001016
¢ô,9193,33,181,386,,,,0,8.8,0.01,0.34,0.9,0.5,5.6,2,27,12,64,17,221,42,401,,0.18,24,8.3,0.68,25,160,,0.001755
¢ô,8980,55,221,532,2.7,,,0,14.4,0.03,0.56,1.4,0.7,7.7,2.8,39,16,88,24,293,57,545,662,0.25,17,7.4,0.63,26,153,4.07,0.001192
¢ô,10666,199,461,922,,,,0,20.9,0.03,0.91,2.3,1.1,14.6,5.2,66,27,145,35,382,83,784,,0.43,12,5.8,0.57,23,137,,0.000621
¢ô,9371,120,280,633,,,,0.01,17.1,0.04,0.84,1.8,0.8,9.5,3.4,44,18,98,25,279,60,557,,0.43,15,6.4,0.59,20,101,,0.000926
¢ô,9065,135,325,751,2.9,,,0.06,21.2,0.07,0.95,2,1,10.9,4,54,22,119,30,348,73,687,668,0.42,12,6.5,0.65,22,112,3.08,0.00086
¢ô,8531,44,197,419,3.4,,,0,10.2,0.02,0.49,1.2,0.6,6.5,2.4,30,13,70,19,240,46,439,681,0.22,20,8,0.68,21,117,3.65,0.001616
¢ô,9867,151,420,799,3,,,0,20.4,0.04,0.76,2.1,1,12.9,4.5,58,24,128,32,358,72,714,672,0.36,12,6.2,0.56,27,175,4.89,0.000702
¢ô,10020,72,237,609,3,,,0.01,11.7,0.06,1.16,2.4,1,11.5,3.8,47,18,95,24,270,57,543,670,0.31,16,5.8,0.58,10,48,-0.03,0.00096
¢ô,9982,69,327,764,,,,0,15.9,0.03,0.63,1.8,0.9,10.9,4.2,55,23,129,34,387,76,738,,0.21,13,7,0.61,25,171,,0.000804
¢ô,10163,54,283,624,3.6,,,0,10.4,0.02,0.37,1.4,0.7,8.6,3.2,43,19,101,26,308,63,584,687,0.19,16,7.1,0.59,28,241,6.55,0.000953
¢ô,9533,92,307,729,5.3,,,0.02,16.1,0.04,0.9,1.9,0.9,11.6,4.1,53,22,116,30,345,70,672,720,0.3,13,6.6,0.6,18,88,3.72,0.000827
¢ô,6770,44,259,431,3.6,,,0,13.2,0.02,0.56,1.4,0.8,6.7,2.6,34,14,70,21,289,40,491,687,0.17,16,8.5,0.77,24,134,4.35,0.001779
¢ô,9516,161,507,1041,,,,0.01,24.2,0.04,0.89,2.7,1.3,16.1,5.9,77,32,163,42,482,90,936,,0.32,9,6.3,0.59,27,195,,0.000567
¢ô,9731,87,253,666,3.7,,,0.01,17.2,0.03,0.73,1.4,0.7,9.6,3.5,46,20,107,27,291,65,589,688,0.34,15,6.4,0.6,23,107,3.53,0.000896
¢ô,9427,42,201,446,4.4,,,0,10.5,0.02,0.49,1.2,0.6,6.9,2.4,32,14,74,20,249,49,460,703,0.21,21,7.8,0.61,22,119,4.36,0.001373
¢ô,7914,217,610,877,4.6,,,0.02,28.9,0.06,1.22,3,1.5,16.6,5.6,71,28,133,36,440,72,837,707,0.36,9,6.2,0.63,24,137,5.02,0.000713
¢ô,9561,84,314,656,3.6,,,0.03,15.6,0.05,0.76,1.7,0.9,10.8,3.7,48,19,107,28,344,64,644,687,0.27,15,7.2,0.62,20,104,3.4,0.000939
¢ô,10345,247,500,772,3.9,,,0,25.6,0.04,0.92,2.2,1,13.8,4.6,57,23,117,29,315,68,657,694,0.49,13,5.5,0.57,28,155,5.11,0.000735
¢ô,9732,115,405,813,3.8,,,0,18.2,0.04,0.98,2.5,1.2,13.8,4.8,62,25,127,34,393,72,754,692,0.28,12,6.3,0.6,19,107,3.67,0.000744
¢ô,10032,182,450,903,,,,0,25.2,0.04,1.02,2.2,1.2,14.8,5.1,66,27,141,35,393,82,792,,0.4,11,6,0.63,25,126,,0.000695
¢ô,10257,152,348,756,5.4,,,0.02,16.9,0.04,0.79,1.9,1,11.4,4.2,53,22,118,29,337,73,668,721,0.44,14,6.4,0.63,21,122,4.97,0.000838
¢ô,10253,31,171,449,2.7,,,0,7.5,0.01,0.27,1,0.4,5.8,2.2,31,13,74,20,228,50,433,664,0.18,23,7.4,0.57,28,248,5.95,0.001259
¢ô,9687,53,231,614,3.9,,,0,14.6,0.02,0.62,1.5,0.8,9.2,3.4,45,19,100,26,309,59,588,693,0.23,16,6.9,0.65,24,136,4.58,0.001051
¢ô,10317,223,569,949,3.4,,,0.02,22.9,0.05,1.13,2.9,1.5,17.3,6,73,29,148,37,420,80,839,682,0.39,11,5.7,0.63,20,121,3.82,0.000659
¢ô,11441,63,282,669,,,,0,12,0.02,0.52,1.2,0.7,9.6,3.5,45,19,106,28,318,69,613,,0.22,17,7.1,0.6,23,129,,0.000903
¢ô,11075,58,170,547,,,,0.09,10.9,0.06,0.82,1.5,0.7,8.6,3,39,16,87,22,246,59,493,,0.34,20,6.4,0.58,13,58,,0.001062
¢ô,10062,76,326,873,,,,0,19.2,0.02,0.72,2,0.9,12.1,4.5,60,25,134,35,416,78,787,,0.23,12,6.9,0.58,27,171,,0.000665
¢ô,10953,60,174,549,,,,0,9.8,0.05,1,2,0.8,9.6,3.3,40,17,87,21,233,57,481,,0.34,20,5.8,0.58,10,45,,0.00105
¢ô,10283,251,626,1033,,,,0,31.4,0.04,1.15,3.3,1.5,18.5,6.4,78,31,158,40,453,85,908,,0.4,10,5.8,0.59,27,181,,0.000574
¢ô,10448,124,401,911,,,,0.06,19,0.05,0.89,2.2,1.1,13.4,5.2,67,28,142,36,405,81,800,,0.31,11,6.1,0.63,21,120,,0.000692
¢ô,10445,79,307,759,,,,0.01,13,0.06,1.22,2.7,1.2,13.6,4.6,59,23,118,31,357,70,693,,0.26,14,6.1,0.62,11,56,,0.00082
¢ô,11662,46,226,494,,,,0.03,9.4,0.02,0.37,1.1,0.5,6.5,2.6,35,15,82,22,263,53,490,,0.2,24,7.5,0.61,26,171,,0.001243
¢ô,10912,66,252,666,,,,0.02,11.6,0.04,0.97,2.4,1,12.7,4.2,52,20,104,26,302,60,597,,0.26,16,5.8,0.57,12,69,,0.000855
¢ô,11160,121,359,1042,,,,0.01,25.7,0.05,0.98,2.4,1.2,15.1,5.6,76,31,165,41,443,97,904,,0.34,11,5.9,0.61,26,148,,0.00059
¢ô,10353,42,178,420,,,,0.01,9.6,0.02,0.41,1.1,0.5,5.9,2.2,30,12,66,18,225,45,415,,0.24,25,7.6,0.65,23,140,,0.001557
¢ô,10221,72,303,729,,,,0,17.1,0.02,0.67,1.8,0.8,10.5,3.8,51,22,117,31,363,73,690,,0.24,14,7.2,0.59,26,157,,0.00081
¢ô,11216,242,576,757,,,,0,22.6,0.03,0.76,2.3,1.1,13.1,4.6,57,23,115,28,306,65,638,,0.42,15,5.4,0.59,30,212,,0.000777
¢ô,11101,143,374,546,,,,0,16.2,0.03,0.59,1.3,0.7,9,3.1,40,16,84,21,241,49,481,,0.38,20,6.1,0.62,27,142,,0.001129
¢ô,11861,77,277,679,,,,0.01,13.1,0.02,0.51,1.4,0.7,9.1,3.4,45,19,107,27,306,74,607,,0.28,17,6.8,0.59,26,167,,0.00087
¢ô,10150,140,436,754,,,,0,22.1,0.04,0.82,2.4,1.2,13.2,4.7,60,23,116,30,356,62,691,,0.32,13,6,0.64,27,179,,0.000843
¢ô,9909,86,323,781,,,,0.01,19.1,0.03,0.68,2,0.9,11.5,4.2,57,23,122,32,371,69,713,,0.27,13,6.5,0.61,28,188,,0.000778
¢ô,9999,73,264,686,,,,0,16.7,0.04,0.67,1.8,0.8,10.2,3.7,49,20,112,29,345,68,657,,0.28,15,7.1,0.57,25,160,,0.000838
¢ô,10340,89,283,686,,,,0.06,16.8,0.05,1.11,2.1,0.9,11,4,51,21,109,28,333,63,641,,0.31,15,6.5,0.59,15,68,,0.000859
¢ô,10335,57,195,554,,,,0,13.2,0.02,0.56,1.2,0.6,8,2.8,39,16,89,23,271,59,524,,0.29,19,6.9,0.61,24,123,,0.00111
¢ô,8783,104,426,813,,,,0.02,19.9,0.04,0.77,2.3,1.2,12.7,4.8,62,25,129,34,429,71,792,,0.24,11,6.9,0.67,26,178,,0.000826
¢ô,9789,71,297,617,,,,0.02,16.4,0.03,0.69,1.5,0.9,9.6,3.4,45,18,95,26,304,57,576,,0.24,16,6.8,0.7,24,120,,0.001131
¢ô,10662,138,441,888,,,,0.04,21.1,0.05,0.96,2.5,1.1,14.1,5.1,66,27,138,35,390,80,780,,0.31,12,5.9,0.55,22,132,,0.00062
¢ô,9513,80,272,651,,,,0,16.7,0.03,0.64,1.5,0.8,9.3,3.4,47,20,106,29,340,68,641,,0.3,15,7.3,0.65,26,143,,0.001006
¢ô,10458,102,391,840,,,,0.02,17.9,0.04,0.81,2.1,1,12.5,4.7,63,26,138,36,436,81,819,,0.26,12,6.9,0.61,22,133,,0.000732
